Id,MSSubClass1,MSSubClass2,MSSubClass3,MSSubClass4,MSSubClass5,MSSubClass6,MSSubClass7,MSSubClass8,MSSubClass9,MSSubClass10,MSSubClass11,MSSubClass12,MSSubClass13,MSSubClass14,MSSubClass15,MSSubClass16,MSZoning1,MSZoning2,MSZoning3,MSZoning4,MSZoning5,MSZoning6,LotFrontage,LotArea,Alley1,Alley2,Alley3,LotShape1,LotShape2,LotShape3,LotShape4,LandContour1,LandContour2,LandContour3,LandContour4,LandSlope1,LandSlope2,LandSlope3,Neighborhood1,Neighborhood2,Neighborhood3,Neighborhood4,Neighborhood5,Neighborhood6,Neighborhood7,Neighborhood8,Neighborhood9,Neighborhood10,Neighborhood11,Neighborhood12,Neighborhood13,Neighborhood14,Neighborhood15,Neighborhood16,Neighborhood17,Neighborhood18,Neighborhood19,Neighborhood20,Neighborhood21,Neighborhood22,Neighborhood23,Neighborhood24,Neighborhood25,Condition11,Condition12,Condition13,Condition14,Condition15,Condition16,Condition17,Condition18,Condition19,BldgType1,BldgType2,BldgType3,BldgType4,BldgType5,HouseStyle1,HouseStyle2,HouseStyle3,HouseStyle4,HouseStyle5,HouseStyle6,HouseStyle7,HouseStyle8,OverallQual1,OverallQual2,OverallQual3,OverallQual4,OverallQual5,OverallQual6,OverallQual7,OverallQual8,OverallQual9,OverallQual10,OverallCond1,OverallCond2,OverallCond3,OverallCond4,OverallCond5,OverallCond6,OverallCond7,OverallCond8,OverallCond9,TotalAge,RoofStyle1,RoofStyle2,RoofStyle3,RoofStyle4,RoofStyle5,RoofStyle6,Exterior1st1,Exterior1st2,Exterior1st3,Exterior1st4,Exterior1st5,Exterior1st6,Exterior1st7,Exterior1st8,Exterior1st9,Exterior1st10,Exterior1st11,Exterior1st12,Exterior1st13,Exterior1st14,Exterior1st15,Exterior1st16,Exterior2nd1,Exterior2nd2,Exterior2nd3,Exterior2nd4,Exterior2nd5,Exterior2nd6,Exterior2nd7,Exterior2nd8,Exterior2nd9,Exterior2nd10,Exterior2nd11,Exterior2nd12,Exterior2nd13,Exterior2nd14,Exterior2nd15,Exterior2nd16,Exterior2nd17,MasVnrType1,MasVnrType2,MasVnrType3,MasVnrType4,MasVnrType5,MasVnrArea,ExterQual1,ExterQual2,ExterQual3,ExterQual4,Foundation1,Foundation2,Foundation3,Foundation4,Foundation5,Foundation6,BsmtQual1,BsmtQual2,BsmtQual3,BsmtQual4,BsmtQual5,BsmtCond1,BsmtCond2,BsmtCond3,BsmtCond4,BsmtCond5,BsmtExposure1,BsmtExposure2,BsmtExposure3,BsmtExposure4,BsmtExposure5,BsmtFinType11,BsmtFinType12,BsmtFinType13,BsmtFinType14,BsmtFinType15,BsmtFinType16,BsmtFinType17,BsmtFinSF1,BsmtFinType21,BsmtFinType22,BsmtFinType23,BsmtFinType24,BsmtFinType25,BsmtFinType26,BsmtFinType27,BsmtUnfSF,TotalBsmtSF,HeatingQC1,HeatingQC2,HeatingQC3,HeatingQC4,HeatingQC5,CentralAir1,CentralAir2,Electrical1,Electrical2,Electrical3,Electrical4,Electrical5,Electrical6,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual1,KitchenQual2,KitchenQual3,KitchenQual4,TotRmsAbvGrd,Functional1,Functional2,Functional3,Functional4,Functional5,Functional6,Functional7,Functional8,Fireplaces,FireplaceQu1,FireplaceQu2,FireplaceQu3,FireplaceQu4,FireplaceQu5,FireplaceQu6,GarageType1,GarageType2,GarageType3,GarageType4,GarageType5,GarageType6,GarageType7,GarageAge,GarageFinish1,GarageFinish2,GarageFinish3,GarageFinish4,GarageCars,GarageArea,GarageQual1,GarageQual2,GarageQual3,GarageQual4,GarageQual5,GarageQual6,GarageCond1,GarageCond2,GarageCond3,GarageCond4,GarageCond5,GarageCond6,PavedDrive1,PavedDrive2,PavedDrive3,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,Fence1,Fence2,Fence3,Fence4,Fence5,SaleCondition1,SaleCondition2,SaleCondition3,SaleCondition4,SaleCondition5,SaleCondition6,Age,TotalArea,SalePrice
1167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,64,9.256842e+00,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.931472e-01,4.290459e+00,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,7.435438e+00,7.435438e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.435438e+00,0,7.435438e+00,0,2,0,3,6.931472e-01,0,0,1,0,2.079442e+00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2.197225e+00,0,0,6.931472e-01,0,3,776,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.081404e+00,3.526361e+00,0,0,0,0,0,0,1,0,0,0,0,1,0,6.500000e+00,8.675734e+00,1.241045e+01
1168,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,0,58,9.292197e+00,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,0,0,0,0,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.931472e-01,0,0,0,0,6.668228e+00,0,0,0,0,0,0,1,5.159055e+00,6.866933e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,6.866933e+00,6.569481e+00,7.421776e+00,1,2,6.931472e-01,3,6.931472e-01,0,0,0,1,2.079442e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,2.833213e+00,6.931472e-01,0,0,0,2,472,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.663562e+00,0,0,0,0,0,0,1,0,0,0,0,1,0,1.050000e+01,8.470940e+00,1.206105e+01
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,120,9.527266e+00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,30,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.931472e-01,0,6.440947e+00,0,0,0,0,0,0,1,6.218600e+00,7.028201e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.120444e+00,6.771936e+00,7.653969e+00,0,2,0,4,6.931472e-01,0,0,1,0,2.079442e+00,0,0,0,0,0,0,0,1,1.098612e+00,0,0,0,0,0,6.931472e-01,0,0,6.931472e-01,0,0,0,0,4.406719e+00,0,0,0,1,2,540,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,8.083333e+00,8.679992e+00,1.236735e+01
1170,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,0,118,1.048461e+01,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,7.229114e+00,0,0,6.931472e-01,0,0,0,1,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,7.235619e+00,0,0,0,0,0,0,1,6.298949e+00,7.565793e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.513164e+00,7.493874e+00,8.196437e+00,1,3,6.931472e-01,4,6.931472e-01,0,0,1,0,2.397895e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,3.091042e+00,6.931472e-01,0,0,0,3,807,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.891644e+00,4.343805e+00,0,0,0,0,0,0,1,0,0,0,0,1,0,1.008333e+01,9.209540e+00,1.334551e+01
1171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,1,0,76,9.198369e+00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,6.931472e-01,0,0,0,0,6.931472e-01,0,0,0,0,0,0,6.259581e+00,0,0,0,0,0,0,1,6.354370e+00,7.000334e+00,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,1,7.020191e+00,0,7.020191e+00,1,1,0,3,6.931472e-01,0,0,0,1,1.945910e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,6.931472e-01,0,0,1,0,0,0,0,0,3.688879e+00,6.931472e-01,0,0,0,1,358,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.318120e+00,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,8.083333e+00,8.213653e+00,1.204942e+01
1172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,76,9.118335e+00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,58,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.931472e-01,0,0,0,0,0,0,6.496775e+00,0,0,0,0,0,0,1,6.396930e+00,7.140453e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.140453e+00,0,7.140453e+00,1,1,0,3,6.931472e-01,0,0,0,1,1.945910e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,4.077537e+00,0,0,6.931472e-01,0,2,433,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,7.750000e+00,8.346879e+00,1.200151e+01
1173,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,35,8.298540e+00,0,0,6.931472e-01,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,6.439350e+00,6.439350e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,6.439350e+00,6.439350e+00,7.131699e+00,0,2,6.931472e-01,2,6.931472e-01,0,0,1,0,1.791759e+00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.931472e-01,0,2.397895e+00,6.931472e-01,0,0,0,2,625,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4.007333e+00,0,0,0,0,0,0,1,0,0,0,0,1,0,8.416667e+00,8.229778e+00,1.205467e+01
1174,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,138,9.799848e+00,0,1,0,6.931472e-01,0,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.931472e-01,0,5.030438e+00,0,6.931472e-01,0,0,0,0,0,6.885510e+00,7.377134e+00,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,1,7.400621e+00,6.879356e+00,8.034955e+00,0,3,0,3,6.931472e-01,6.931472e-01,0,0,0,2.564949e+00,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,4.262680e+00,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,1,4.812184e+00,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,9.416667e+00,8.894533e+00,1.220857e+01
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,80,9.714806e+00,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,1,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.931472e-01,0,6.222576e+00,0,0,0,0,0,0,1,6.109248e+00,6.859615e+00,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,1,7.065613e+00,7.069874e+00,7.760467e+00,0,2,6.931472e-01,4,6.931472e-01,0,0,0,1,2.302585e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,4.442651e+00,0,0,0,1,2,360,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.008333e+01,8.700015e+00,1.238422e+01
1176,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,85,9.276034e+00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,1,0,0,0,0,16,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,5.823046e+00,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6.931472e-01,0,0,0,0,6.552508e+00,0,0,0,0,0,0,1,6.891626e+00,7.428927e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.663877e+00,6.612041e+00,7.963112e+00,0,2,6.931472e-01,4,6.931472e-01,0,0,1,0,2.302585e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,3.218876e+00,6.931472e-01,0,0,0,2,541,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,3.526361e+00,0,0,0,0,0,0,1,0,0,0,0,1,0,9.333333e+00,8.983314e+00,1.256025e+01
1177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,37,8.846785e+00,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,6.931472e-01,0,0,0,0,0,0,6.490724e+00,0,0,0,0,0,0,1,5.389072e+00,6.776507e+00,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,1,6.828712e+00,0,6.828712e+00,1,1,0,3,6.931472e-01,0,0,0,1,1.791759e+00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.496508e+00,0,0,0,1,1,264,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.894403e+00,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,7.833333e+00,8.002025e+00,1.169108e+01
1178,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,8.281724e+00,6.931472e-01,0,0,0,0,0,1,6.931472e-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.931472e-01,0,6.150603e+00,0,0,0,0,0,0,1,5.860786e+00,6.708084e+00,0,0,0,0,6.931472e-01,0,1,0,0,0,0,0,1,6.708084e+00,6.008813e+00,7.110696e+00,0,1,0,3,6.931472e-01,0,0,0,1,1.791759e+00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.931472e-01,0,4.510860e+00,0,0,0,1,1,210,0,0,0,0,0,1,0,0,0,0,0,1,6.931472e-01,0,0,0,0,4.762174e+00,0,0,0,0,0,1,0,0,0,0,1,0,6.666667e+00,8.153925e+00,1.165270e+01
1179,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,54,8.946635e+00,0,1,0,6.931472e-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,1,0,0,0,0,0,1,6.931472e-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,6.595781e+00,6.595781e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,6.710523e+00,6.261492e+00,7.203406e+00,0,1,6.931472e-01,3,6.931472e-01,0,0,0,1,2.079442e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,6.931472e-01,0,0,0,0,0,0,0,0,6.931472e-01,0,4.564348e+00,0,0,0,1,1,186,0,6.931472e-01,0,0,0,0,0,0,0,0,0,1,0,0,1,5.262690e+00,0,4.634729e+00,0,0,0,0,0,1,0,0,0,0,1,0,7.083333e+00,8.189800e+00,1.195054e+01
1180,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,9.028339e+00,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,0,0,0,62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,1,0,0,0,0,0,1,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,1,7.025538e+00,0,7.025538e+00,0,1,0,3,6.931472e-01,0,0,0,1,1.791759e+00,0,0,0,6.931472e-01,0,0,0,0,6.931472e-01,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,4.143135e+00,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,6.931472e-01,0,0,0,3.610918e+00,5.252273e+00,0,0,0,0,0,1,0,0,0,0,1,0,1.033333e+01,7.718241e+00,1.144037e+01
1181,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,1,0,0,9.321076e+00,0,1,0,0,6.931472e-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,1,0,0,0,0,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,6.931472e-01,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,6.931472e-01,0,0,0,7.104144e+00,0,0,0,0,0,0,1,0,7.104144e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.169350e+00,7.104144e+00,7.830028e+00,0,2,6.931472e-01,4,6.931472e-01,0,0,0,1,2.197225e+00,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.295837e+00,6.931472e-01,0,0,0,2,693,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,1.033333e+01,8.844769e+00,1.242922e+01
1182,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,64,8.628377e+00,0,1,0,6.931472e-01,0,0,0,0,6.931472e-01,0,0,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,1,0,0,0,0,8,0,0,0,6.931472e-01,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.931472e-01,5.231109e+00,6.931472e-01,0,0,0,0,0,1,0,0,0,6.931472e-01,0,0,0,0,0,0,0,0,1,0,6.931472e-01,0,0,0,0,0,6.931472e-01,0,0,0,0,7.300473e+00,0,0,0,0,0,0,1,4.795791e+00,7.378384e+00,1,0,0,0,0,0,1,0,0,0,0,0,1,7.410347e+00,0,7.410347e+00,1,2,0,2,6.931472e-01,0,0,1,0,1.791759e+00,0,0,0,0,0,0,0,1,6.931472e-01,0,0,6.931472e-01,0,0,0,0,1,0,0,0,0,0,2.197225e+00,6.931472e-01,0,0,0,2,482,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5.093750e+00,3.988984e+00,0,5.036953e+00,0,0,0,0,1,0,0,0,0,0,6.931472e-01,7.750000e+00,8.591744e+00,1.288029e+01
